customer_id,customer_name,gender,age,province,city,register_date,channel,vip_level
C01893,王然,女,48,上海,上海,2024-06-23,拼多多,普通会员
C01894,冯欣,女,52,上海,未知,2024-09-27,拼多多,金卡会员
C01895,丁雨桐,男,37,陕西,西安,2025-03-14,拼多多,金卡会员
C01896,周涵,男,20,浙江,杭州,2024-01-28,小程序,钻石会员
C01897,张琴晨,男,20,重庆,未知,2024-08-29,京东,普通会员
C01898,孟泽,女,47,上海,上海,2024-07-29,抖音,普通会员
C01899,杜懿霞,男,57,浙江,宁波,2024-02-20,拼多多,银卡会员
C01900,刘文,女,55,北京,未知,2024-03-29,抖音,普通会员
C01901,易雨宇,女,35,上海,上海,2024-12-22,天猫,普通会员
C01902,薛琴,女,39,浙江,宁波,2024-03-14,京东,普通会员
C01903,曹雪,男,25,北京,北京,2024-09-05,抖音,银卡会员
C01904,范晨,女,21,江苏,南京,2025-02-07,拼多多,金卡会员
C01905,邓琪思,女,50,上海,上海,2025-09-21,抖音,普通会员
C01906,许强平,女,36,四川,成都,2024-03-12,拼多多,金卡会员
C01907,熊琪艳,男,39,上海,上海,2024-11-08,拼多多,银卡会员
C01908,康艳浩,女,32,湖南,株洲,2024-03-15,天猫,普通会员
C01909,蔡飞娜,女,31,浙江,宁波,2024-11-04,抖音,普通会员
C01910,邓诗浩,女,60,安徽,芜湖,2024-12-11,抖音,普通会员
C01911,万欣,女,53,河南,洛阳,2025-07-29,天猫,金卡会员
C01912,梁芳娜,女,47,安徽,合肥,2024-11-14,京东,银卡会员
C01913,夏嘉,男,34,湖南,株洲,2025-11-04,抖音,银卡会员
C01914,侯俊,女,49,江苏,苏州,2024-04-09,拼多多,银卡会员
C01915,崔泽,女,32,四川,绵阳,2024-02-08,京东,普通会员
C01916,邹杰,女,40,江苏,无锡,2024-01-04,天猫,金卡会员
C01917,彭佑,男,24,湖南,长沙,2024-09-13,京东,金卡会员
C01918,郑刚,男,48,湖北,武汉,2024-05-18,拼多多,银卡会员
C01919,邵浩燕,女,20,浙江,杭州,2024-03-06,抖音,普通会员
C01920,彭宇,女,49,辽宁,沈阳,2024-06-18,京东,普通会员
C01921,冯雪志,男,43,广东,未知,2025-12-02,小程序,普通会员
C01922,杜梓,男,20,四川,绵阳,2025-07-30,天猫,普通会员
C01923,唐航鹏,女,39,福建,福州,2024-01-14,京东,银卡会员
C01924,白霞,女,27,广东,东莞,2025-10-21,京东,银卡会员
C01925,杜志,男,38,湖北,武汉,2024-05-27,拼多多,钻石会员
C01926,侯梅琪,男,18,湖南,长沙,2024-10-19,拼多多,普通会员
C01927,李鹏,男,49,未知,广州,2024-08-23,天猫,普通会员
C01928,阎丽然,男,39,四川,绵阳,2024-10-18,拼多多,普通会员
C01929,苏娟杰,女,33,浙江,杭州,2025-07-01,抖音,钻石会员
C01930,汪怡燕,女,55,山东,济南,2025-05-27,拼多多,银卡会员
C01931,范英佳,女,45,广东,广州,2025-03-03,小程序,普通会员
C01932,雷浩杰,女,44,辽宁,大连,2025-03-27,拼多多,银卡会员
C01933,薛华浩,男,24,重庆,重庆,2025-06-07,天猫,银卡会员
C01934,方兰,男,39,江苏,苏州,2024-05-12,京东,普通会员
C01935,梁军敏,男,48,浙江,宁波,2024-10-11,小程序,普通会员
C01936,崔佳,男,57,湖北,宜昌,2024-03-18,抖音,普通会员
C01937,胡懿娜,女,43,福建,厦门,2025-05-22,抖音,普通会员
C01938,陆萱,男,25,北京,北京,2024-11-11,小程序,银卡会员
C01939,侯飞志,女,47,江苏,苏州,2025-04-03,拼多多,普通会员
C01940,高琪娜,男,21,广东,广州,2025-02-10,抖音,银卡会员
C01941,郝静,男,31,安徽,芜湖,2024-07-16,拼多多,银卡会员
C01942,熊静嘉,男,57,北京,北京,2024-04-09,天猫,普通会员
C01943,魏玉,女,52,陕西,西安,2025-12-01,拼多多,钻石会员
C01944,丁雪,女,56,北京,北京,2024-07-30,小程序,普通会员
C01945,宋艳,女,33,重庆,重庆,2024-03-19,天猫,银卡会员
C01946,许浩,男,47,广东,未知,2024-08-08,天猫,普通会员
C01947,金超怡,女,48,广东,深圳,2025-10-11,拼多多,银卡会员
C01948,薛雨,女,28,辽宁,沈阳,2024-07-07,京东,普通会员
C01949,康涛,男,58,辽宁,大连,2025-12-11,天猫,普通会员
C01950,徐桂,男,59,浙江,宁波,2024-11-27,天猫,普通会员
C01951,梁静,男,22,上海,上海,2025-09-12,京东,银卡会员
C01952,袁墨伟,男,50,北京,北京,2025-04-15,京东,银卡会员
C01953,文萱梅,女,37,上海,上海,2024-02-01,拼多多,银卡会员
C01954,吕琪怡,男,46,江苏,南京,2025-01-01,抖音,普通会员
C01955,尹远,女,41,重庆,重庆,2024-10-27,拼多多,银卡会员
C01956,程明,女,27,浙江,温州,2024-05-25,天猫,银卡会员
C01957,曾娜佳,男,22,福建,福州,2025-01-30,京东,普通会员
C01958,何妍,女,40,广东,广州,2024-03-15,京东,普通会员
C01959,贺梓洋,男,54,广东,深圳,2025-05-17,拼多多,普通会员
C01960,阎宇婷,女,53,山东,济南,2025-08-14,小程序,金卡会员
C01961,丁志,男,29,未知,温州,2024-03-07,京东,普通会员
C01962,吴雨飞,男,54,山东,济南,2024-12-11,小程序,普通会员
C01963,郑嘉艳,男,33,广东,东莞,2025-04-16,天猫,钻石会员
C01964,康嘉梅,女,42,辽宁,大连,2024-02-14,京东,金卡会员
C01965,薛浩怡,女,31,河南,郑州,2024-10-07,拼多多,普通会员
C01966,萧强曦,女,40,陕西,西安,2024-07-04,京东,金卡会员
C01967,郝刚,男,40,江苏,南京,2024-01-29,小程序,普通会员
C01968,高航,女,48,浙江,温州,2025-08-01,天猫,金卡会员
C01969,董玉,男,38,上海,上海,2024-11-16,拼多多,普通会员
C01970,萧然萱,女,40,四川,绵阳,2025-06-25,天猫,普通会员
C01971,夏涵鹏,女,46,浙江,温州,2025-02-26,天猫,钻石会员
C01972,傅娜,女,35,广东,东莞,2025-09-22,京东,普通会员
C01973,秦佳强,男,40,上海,上海,2025-12-18,小程序,金卡会员
C01974,卢英,女,21,浙江,宁波,2025-03-09,抖音,普通会员
C01975,谢伟佑,女,55,上海,上海,2024-09-10,抖音,普通会员
C01976,彭琪艳,男,23,江苏,南京,2024-10-31,天猫,钻石会员
C01977,孙海,女,55,浙江,温州,2025-08-17,天猫,普通会员
C01978,康怡佳,男,50,未知,武汉,2024-11-03,天猫,金卡会员
C01979,李涛思,女,58,上海,上海,2025-01-09,拼多多,金卡会员
C01980,赖强斌,女,19,上海,上海,2024-05-19,天猫,普通会员
C01981,王梅静,女,27,四川,成都,2025-12-13,京东,普通会员
C01982,邵嘉芳,男,20,河南,郑州,2025-04-13,抖音,普通会员
C01983,江玉雨,男,35,上海,上海,2024-08-25,抖音,普通会员
C01984,赵雅海,女,56,湖北,武汉,2025-02-25,京东,普通会员
C01985,邱勇晓,男,50,安徽,芜湖,2024-10-15,天猫,普通会员
C01986,程晨,女,48,四川,成都,2024-04-21,京东,金卡会员
C01987,宋洋琴,男,54,重庆,重庆,2025-09-21,拼多多,普通会员
C01988,贺建,女,18,河南,郑州,2025-09-29,天猫,银卡会员
C01989,汤航,男,51,广东,佛山,2025-08-24,抖音,普通会员
C01990,张佳华,男,31,北京,北京,2024-09-22,天猫,普通会员
C01991,马然懿,女,47,福建,泉州,2024-07-03,小程序,普通会员
C01992,沈志,男,50,安徽,芜湖,2024-02-05,小程序,普通会员
C01993,郭英桂,男,47,北京,北京,2025-06-10,天猫,银卡会员
C01994,许然妍,男,35,广东,东莞,2024-08-24,京东,普通会员
C01995,袁平超,女,44,四川,绵阳,2025-10-04,京东,金卡会员
C01996,戴妍,男,38,广东,深圳,2025-09-18,拼多多,金卡会员
C01997,于怡,女,45,河南,郑州,2024-04-02,抖音,普通会员
C01998,蒋嘉,女,37,四川,绵阳,2025-10-22,抖音,金卡会员
C01999,蔡鹏,女,34,福建,泉州,2024-04-11,天猫,钻石会员
C02000,郝子,男,26,陕西,咸阳,2024-12-19,天猫,普通会员
